Checkpoint,MAC,Timestamp
-67,ac:0d:1b:de:e5:70,11:52:45 AM
-67,ac:0d:1b:de:e5:70,11:52:45 AM
-83,1c:56:fe:66:6c:6f,11:52:45 AM
-66,ac:0d:1b:de:e5:70,11:52:45 AM
-66,ac:0d:1b:de:e5:70,11:52:45 AM
-83,1c:56:fe:66:6c:6f,11:52:45 AM
-83,1c:56:fe:66:6c:6f,11:52:45 AM
-84,1c:56:fe:66:6c:6f,11:52:45 AM
-89,30:cb:f8:96:58:3a,11:52:45 AM
-90,30:cb:f8:96:58:3a,11:52:45 AM
-91,48:49:c7:1d:b0:b8,11:52:45 AM
-90,30:cb:f8:96:58:3a,11:52:45 AM
-89,30:cb:f8:96:58:3a,11:52:45 AM
-92,28:83:35:d2:bb:c9,11:52:46 AM
-96,38:9a:f6:1b:f3:cd,11:52:46 AM
-91,40:88:05:13:da:d0,11:52:46 AM
-95,28:83:35:d2:bb:c9,11:52:46 AM
-91,40:88:05:13:da:d0,11:52:46 AM
-91,40:88:05:13:da:d0,11:52:46 AM
-91,40:88:05:13:da:d0,11:52:46 AM
-95,40:88:05:13:da:d0,11:52:46 AM
-94,40:88:05:13:da:d0,11:52:46 AM
-71,9c:d9:17:fb:7c:73,11:52:47 AM
-71,9c:d9:17:fb:7c:73,11:52:47 AM
-70,9c:d9:17:fb:7c:73,11:52:47 AM
-70,9c:d9:17:fb:7c:73,11:52:47 AM
-70,9c:d9:17:fb:7c:73,11:52:47 AM
-70,9c:d9:17:fb:7c:73,11:52:47 AM
-76,9c:d9:17:fb:7c:73,11:52:47 AM
-77,9c:d9:17:fb:7c:73,11:52:47 AM
-91,48:49:c7:1d:b0:b8,11:52:47 AM
-93,48:49:c7:1d:b0:b8,11:52:47 AM
-93,88:79:7e:6d:d9:ae,11:52:47 AM
-94,88:79:7e:6d:d9:ae,11:52:47 AM
-93,88:79:7e:6d:d9:ae,11:52:47 AM
-79,88:79:7e:24:e7:76,11:52:47 AM
-79,88:79:7e:24:e7:76,11:52:47 AM
-78,88:79:7e:24:e7:76,11:52:47 AM
-79,88:79:7e:24:e7:76,11:52:47 AM
-79,88:79:7e:24:e7:76,11:52:47 AM
-78,88:79:7e:24:e7:76,11:52:47 AM
-78,88:79:7e:24:e7:76,11:52:47 AM
-78,88:79:7e:24:e7:76,11:52:47 AM
-79,88:79:7e:24:e7:76,11:52:47 AM
-80,88:79:7e:24:e7:76,11:52:47 AM
-80,88:79:7e:24:e7:76,11:52:47 AM
-92,28:83:35:a6:a7:0b,11:52:47 AM
-92,28:83:35:a6:a7:0b,11:52:47 AM
-91,28:83:35:a6:a7:0b,11:52:47 AM
-92,28:83:35:a6:a7:0b,11:52:47 AM
-91,28:83:35:a6:a7:0b,11:52:47 AM
-92,28:83:35:a6:a7:0b,11:52:47 AM
-90,28:83:35:a6:a7:0b,11:52:47 AM
-93,da:a1:19:b1:42:85,11:52:48 AM
-94,da:a1:19:b1:42:85,11:52:48 AM
-90,da:a1:19:b1:42:85,11:52:48 AM
-92,da:a1:19:b1:42:85,11:52:48 AM
-90,da:a1:19:b1:42:85,11:52:48 AM
-91,da:a1:19:b1:42:85,11:52:48 AM
-91,2a:01:06:ec:ee:00,11:52:48 AM
-93,2a:01:06:ec:ee:00,11:52:48 AM
-91,2a:01:06:ec:ee:00,11:52:48 AM
-93,2a:01:06:ec:ee:00,11:52:48 AM
-96,f8:f1:b6:a5:27:9d,11:52:48 AM
-91,2a:01:06:ec:ee:00,11:52:48 AM
-66,ac:0d:1b:de:e5:70,11:52:48 AM
-67,ac:0d:1b:de:e5:70,11:52:48 AM
-69,ac:0d:1b:de:e5:70,11:52:48 AM
-69,ac:0d:1b:de:e5:70,11:52:48 AM
-69,ac:0d:1b:de:e5:70,11:52:48 AM
-70,ac:0d:1b:de:e5:70,11:52:48 AM
-82,64:bc:0c:38:d1:8f,11:52:48 AM
-81,64:bc:0c:38:d1:8f,11:52:48 AM
-92,ac:36:13:34:a1:4c,11:52:49 AM
-94,ac:36:13:34:a1:4c,11:52:49 AM
-94,ac:36:13:34:a1:4c,11:52:49 AM
-92,ac:36:13:34:a1:4c,11:52:49 AM
-90,ac:36:13:34:a1:4c,11:52:49 AM
-84,44:80:eb:fd:1f:1b,11:52:50 AM
-84,44:80:eb:fd:1f:1b,11:52:50 AM
-65,ac:0d:1b:de:e5:70,11:52:51 AM
-65,ac:0d:1b:de:e5:70,11:52:51 AM
-66,ac:0d:1b:de:e5:70,11:52:51 AM
-65,ac:0d:1b:de:e5:70,11:52:51 AM
-67,28:83:35:65:f2:bb,11:52:51 AM
-90,f8:f1:b6:a5:27:9d,11:52:51 AM
-92,f8:f1:b6:a5:27:9d,11:52:51 AM
-90,f8:f1:b6:a5:27:9d,11:52:51 AM
-93,f8:f1:b6:a5:27:9d,11:52:51 AM
-88,f8:f1:b6:a5:27:9d,11:52:51 AM
-90,00:61:71:3b:36:b7,11:52:51 AM
-92,9c:d9:17:01:ce:e9,11:52:52 AM
-93,9c:d9:17:01:ce:e9,11:52:52 AM
-69,14:1a:a3:b0:ad:08,11:52:53 AM
-88,88:79:7e:6d:d9:ae,11:52:53 AM
-66,14:1a:a3:b0:ad:08,11:52:53 AM
-67,14:1a:a3:b0:ad:08,11:52:53 AM
-89,60:e3:ac:a3:57:90,11:52:53 AM
-88,60:e3:ac:a3:57:90,11:52:53 AM
-89,60:e3:ac:a3:57:90,11:52:53 AM
-87,60:f1:89:11:0c:a2,11:52:53 AM
-86,60:f1:89:11:0c:a2,11:52:53 AM
-87,60:f1:89:11:0c:a2,11:52:53 AM
-91,f8:f1:b6:a5:27:9d,11:52:54 AM
-94,88:79:7e:62:7f:0b,11:52:54 AM
-74,ac:0d:1b:de:e5:70,11:52:55 AM
-86,ac:0d:1b:de:e5:70,11:52:55 AM
-75,ac:0d:1b:de:e5:70,11:52:55 AM
-68,ac:0d:1b:de:e5:70,11:52:55 AM
-69,ac:0d:1b:de:e5:70,11:52:55 AM
-85,5c:51:88:ec:04:e3,11:52:55 AM
-85,5c:51:88:ec:04:e3,11:52:55 AM
-67,ac:0d:1b:de:e5:70,11:52:55 AM
-66,ac:0d:1b:de:e5:70,11:52:55 AM
-93,48:49:c7:1d:b0:b8,11:52:55 AM
-86,f8:e0:79:1f:2a:4f,11:52:55 AM
-85,f8:e0:79:1f:2a:4f,11:52:55 AM
-71,ac:0d:1b:de:e5:70,11:52:55 AM
-68,ac:0d:1b:de:e5:70,11:52:55 AM
-91,88:79:7e:b7:99:0f,11:52:55 AM
-93,88:79:7e:b7:99:0f,11:52:55 AM
-63,98:39:8e:7f:8a:57,11:52:56 AM
-64,98:39:8e:7f:8a:57,11:52:56 AM
-63,98:39:8e:7f:8a:57,11:52:56 AM
-63,98:39:8e:7f:8a:57,11:52:56 AM
-65,98:39:8e:7f:8a:57,11:52:56 AM
-66,98:39:8e:7f:8a:57,11:52:56 AM
-86,88:79:7e:6d:d9:ae,11:52:56 AM
-85,88:79:7e:6d:d9:ae,11:52:56 AM
-90,88:79:7e:6d:d9:ae,11:52:56 AM
-89,88:79:7e:6d:d9:ae,11:52:56 AM
-90,7e:c3:f5:0e:10:c7,11:52:56 AM
-92,7e:c3:f5:0e:10:c7,11:52:56 AM
-74,30:cb:f8:88:b7:92,11:52:57 AM
-63,98:39:8e:7f:8a:57,11:52:57 AM
-63,98:39:8e:7f:8a:57,11:52:57 AM
-75,30:cb:f8:88:b7:92,11:52:57 AM
-64,98:39:8e:7f:8a:57,11:52:57 AM
-64,98:39:8e:7f:8a:57,11:52:57 AM
-65,98:39:8e:7f:8a:57,11:52:57 AM
-65,98:39:8e:7f:8a:57,11:52:57 AM
-66,98:39:8e:7f:8a:57,11:52:57 AM
-66,98:39:8e:7f:8a:57,11:52:57 AM
-78,60:e3:ac:a0:fa:c9,11:52:58 AM
-77,60:e3:ac:a0:fa:c9,11:52:58 AM
-95,98:39:8e:d6:f9:15,11:52:58 AM
-93,98:39:8e:d6:f9:15,11:52:58 AM
-76,60:e3:ac:a0:fa:c9,11:52:58 AM
-76,60:e3:ac:a0:fa:c9,11:52:58 AM
-79,60:e3:ac:a0:fa:c9,11:52:58 AM
-78,60:e3:ac:a0:fa:c9,11:52:58 AM
-92,1c:b7:2c:73:dc:5d,11:52:58 AM
-81,5c:51:88:ec:04:e3,11:52:58 AM
-88,48:49:c7:d2:7a:a6,11:52:59 AM
-85,48:49:c7:d2:7a:a6,11:52:59 AM
-80,e0:9d:31:74:f4:48,11:52:59 AM
-78,e0:9d:31:74:f4:48,11:52:59 AM
-79,e0:9d:31:74:f4:48,11:52:59 AM
-78,e0:9d:31:74:f4:48,11:52:59 AM
-77,e0:9d:31:74:f4:48,11:52:59 AM
-78,e0:9d:31:74:f4:48,11:52:59 AM
-79,e0:9d:31:74:f4:48,11:52:59 AM
-80,e0:9d:31:74:f4:48,11:52:59 AM
-80,e0:9d:31:74:f4:48,11:52:59 AM
-93,08:8c:2c:b3:79:8b,11:52:59 AM
-94,40:88:05:13:da:d0,11:52:59 AM
-93,40:88:05:13:da:d0,11:52:59 AM
-94,40:88:05:13:da:d0,11:52:59 AM
-95,40:88:05:13:da:d0,11:52:59 AM
-94,da:a1:19:c1:4f:3a,11:53:00 AM
-90,da:a1:19:c1:4f:3a,11:53:00 AM
-98,d0:59:e4:47:e3:55,11:53:00 AM
-85,48:49:c7:1d:b0:b8,11:53:01 AM
-95,48:49:c7:1d:b0:b8,11:53:01 AM
-92,f8:f1:b6:a5:27:9d,11:53:01 AM
-91,f8:f1:b6:a5:27:9d,11:53:01 AM
-58,28:83:35:65:f2:bb,11:53:01 AM
-59,28:83:35:65:f2:bb,11:53:01 AM
-87,28:83:35:a6:a7:0b,11:53:01 AM
-88,28:83:35:a6:a7:0b,11:53:02 AM
-90,28:83:35:a6:a7:0b,11:53:02 AM
-82,c4:9a:02:5e:0c:0f,11:53:02 AM
-84,c4:9a:02:5e:0c:0f,11:53:02 AM
-92,9c:d9:17:01:ce:e9,11:53:02 AM
-93,9c:d9:17:01:ce:e9,11:53:02 AM
-94,9c:d9:17:01:ce:e9,11:53:02 AM
-91,9c:d9:17:01:ce:e9,11:53:02 AM
-93,9c:d9:17:01:ce:e9,11:53:02 AM
-96,9c:d9:17:01:ce:e9,11:53:02 AM
-84,c4:9a:02:5e:0c:0f,11:53:02 AM
-88,b8:5a:73:a4:38:24,11:53:02 AM
-85,b8:5a:73:a4:38:24,11:53:02 AM
-84,b8:5a:73:a4:38:24,11:53:02 AM
-83,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-80,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-81,b8:5a:73:a4:38:24,11:53:02 AM
-89,88:79:7e:b8:9f:8a,11:53:02 AM
-82,da:a1:19:bc:37:eb,11:53:03 AM
-83,14:1a:a3:2f:f0:f2,11:53:04 AM
-84,14:1a:a3:2f:f0:f2,11:53:04 AM
-82,b8:5a:73:a4:38:24,11:53:04 AM
-83,b8:5a:73:a4:38:24,11:53:04 AM
-83,b8:5a:73:a4:38:24,11:53:04 AM
-83,b8:5a:73:a4:38:24,11:53:04 AM
-83,b8:5a:73:a4:38:24,11:53:04 AM
-83,b8:5a:73:a4:38:24,11:53:04 AM
-86,b8:5a:73:a4:38:24,11:53:05 AM
-85,b8:5a:73:a4:38:24,11:53:05 AM
-85,b8:5a:73:a4:38:24,11:53:05 AM
-61,28:83:35:65:f2:bb,11:53:06 AM
-61,28:83:35:65:f2:bb,11:53:06 AM
-96,cc:c3:ea:b8:f7:54,11:53:06 AM
-83,b8:5a:73:a4:38:24,11:53:06 AM
-82,b8:5a:73:a4:38:24,11:53:06 AM
-84,b8:5a:73:a4:38:24,11:53:06 AM
-74,b0:e2:35:9e:86:26,11:53:06 AM
-74,b0:e2:35:9e:86:26,11:53:06 AM
-75,b0:e2:35:9e:86:26,11:53:06 AM
-82,d4:63:c6:be:b9:e7,11:53:06 AM
-80,d4:63:c6:be:b9:e7,11:53:06 AM
-86,00:26:b0:05:cc:01,11:53:07 AM
-80,00:26:b0:05:cc:01,11:53:07 AM
-86,00:26:b0:05:cc:01,11:53:07 AM
-87,00:26:b0:05:cc:01,11:53:07 AM
-87,00:26:b0:05:cc:01,11:53:07 AM
-86,00:26:b0:05:cc:01,11:53:07 AM
-86,00:26:b0:05:cc:01,11:53:07 AM
-86,00:26:b0:05:cc:01,11:53:07 AM
-86,00:26:b0:05:cc:01,11:53:07 AM
-85,00:26:b0:05:cc:01,11:53:07 AM
-84,88:79:7e:6d:d9:ae,11:53:07 AM
-88,88:79:7e:4e:13:fe,11:53:07 AM
-87,88:79:7e:6d:d9:ae,11:53:07 AM
-93,08:8c:2c:b3:79:8b,11:53:07 AM
-83,80:5a:04:fb:b7:2b,11:53:08 AM
-65,5c:c9:d3:7d:94:e2,11:53:08 AM
-88,b2:66:2c:65:fe:2c,11:53:08 AM
-91,b2:66:2c:65:fe:2c,11:53:08 AM
-59,5c:c9:d3:7d:94:e2,11:53:08 AM
-60,5c:c9:d3:7d:94:e2,11:53:08 AM
-89,08:8c:2c:46:96:f2,11:53:08 AM
-91,88:79:7e:8a:1f:6a,11:53:08 AM
-86,08:8c:2c:46:96:f2,11:53:08 AM
-69,98:39:8e:7f:8a:57,11:53:09 AM
-75,98:39:8e:7f:8a:57,11:53:09 AM
-83,f0:d7:aa:e6:5f:98,11:53:09 AM
-83,f0:d7:aa:e6:5f:98,11:53:09 AM
-83,f0:d7:aa:e6:5f:98,11:53:09 AM
-84,f0:d7:aa:e6:5f:98,11:53:09 AM
-84,f0:d7:aa:e6:5f:98,11:53:09 AM
-86,c4:42:02:2c:e8:ae,11:53:09 AM
-89,c4:42:02:2c:e8:ae,11:53:09 AM
-90,c4:42:02:2c:e8:ae,11:53:09 AM
-86,c4:42:02:2c:e8:ae,11:53:09 AM
-87,c4:42:02:2c:e8:ae,11:53:09 AM
-87,c4:42:02:2c:e8:ae,11:53:09 AM
-87,c4:42:02:2c:e8:ae,11:53:09 AM
-86,c4:42:02:2c:e8:ae,11:53:09 AM
-85,c4:42:02:2c:e8:ae,11:53:09 AM
-85,c4:42:02:2c:e8:ae,11:53:09 AM
-85,c4:42:02:2c:e8:ae,11:53:09 AM
-86,c4:42:02:2c:e8:ae,11:53:09 AM
-85,f0:d7:aa:e6:5f:98,11:53:10 AM
-86,c4:42:02:2c:e8:ae,11:53:10 AM
-85,c4:42:02:2c:e8:ae,11:53:10 AM
-91,f4:f5:24:5a:b6:c5,11:53:10 AM
-90,f4:f5:24:5a:b6:c5,11:53:10 AM
-91,f4:f5:24:5a:b6:c5,11:53:10 AM
-90,f4:f5:24:5a:b6:c5,11:53:10 AM
-90,f4:f5:24:5a:b6:c5,11:53:10 AM
-89,f4:f5:24:5a:b6:c5,11:53:10 AM
-88,f4:f5:24:5a:b6:c5,11:53:10 AM
-89,f4:f5:24:5a:b6:c5,11:53:10 AM
-91,14:1a:a3:2f:f0:f2,11:53:10 AM
-87,14:1a:a3:2f:f0:f2,11:53:10 AM
-89,14:1a:a3:2f:f0:f2,11:53:10 AM
-79,88:79:7e:62:7f:0b,11:53:10 AM
-79,88:79:7e:62:7f:0b,11:53:10 AM
-74,98:39:8e:7f:8a:57,11:53:10 AM
-81,88:79:7e:62:7f:0b,11:53:10 AM
-74,98:39:8e:7f:8a:57,11:53:10 AM
-81,88:79:7e:62:7f:0b,11:53:10 AM
-83,88:79:7e:62:7f:0b,11:53:10 AM
-83,88:79:7e:62:7f:0b,11:53:10 AM
-87,88:79:7e:62:7f:0b,11:53:10 AM
-81,88:79:7e:6d:d9:ae,11:53:11 AM
-67,98:39:8e:7f:8a:57,11:53:11 AM
-77,80:5a:04:f9:90:7b,11:53:11 AM
-77,80:5a:04:f9:90:7b,11:53:11 AM
-66,98:39:8e:7f:8a:57,11:53:11 AM
-62,98:39:8e:7f:8a:57,11:53:11 AM
-62,98:39:8e:7f:8a:57,11:53:11 AM
-62,98:39:8e:7f:8a:57,11:53:11 AM
-83,88:79:7e:6d:d9:ae,11:53:11 AM
-85,88:79:7e:6d:d9:ae,11:53:11 AM
-64,98:39:8e:7f:8a:57,11:53:11 AM
-71,80:5a:04:f9:90:7b,11:53:11 AM
-71,80:5a:04:f9:90:7b,11:53:11 AM
-84,88:79:7e:6d:d9:ae,11:53:11 AM
-83,88:79:7e:6d:d9:ae,11:53:11 AM
-72,80:5a:04:f9:90:7b,11:53:11 AM
-73,80:5a:04:f9:90:7b,11:53:11 AM
-85,50:fc:9f:11:79:75,11:53:11 AM
-87,28:83:35:a6:a7:0b,11:53:11 AM
-86,28:83:35:a6:a7:0b,11:53:11 AM
-92,50:fc:9f:11:79:75,11:53:11 AM
-88,28:83:35:a6:a7:0b,11:53:11 AM
-90,7a:da:d2:a5:11:80,11:53:11 AM
-88,7a:da:d2:a5:11:80,11:53:11 AM
-91,c4:9a:02:5e:0c:0f,11:53:11 AM
-81,c4:9a:02:5e:0c:0f,11:53:12 AM
-90,f8:f1:b6:a5:27:9d,11:53:13 AM
-93,48:49:c7:1d:b0:b8,11:53:13 AM
-91,f8:f1:b6:a5:27:9d,11:53:13 AM
-94,b8:1d:aa:e5:2f:2d,11:53:13 AM
-91,b8:1d:aa:e5:2f:2d,11:53:13 AM
-91,b8:1d:aa:e5:2f:2d,11:53:13 AM
-91,2c:29:97:1e:fb:6c,11:53:14 AM
-91,2c:29:97:1e:fb:6c,11:53:14 AM
-90,d4:63:c6:be:b9:e7,11:53:14 AM
-76,88:79:7e:24:e7:76,11:53:14 AM
-77,88:79:7e:24:e7:76,11:53:14 AM
-77,88:79:7e:24:e7:76,11:53:14 AM
-76,88:79:7e:24:e7:76,11:53:14 AM
-76,88:79:7e:24:e7:76,11:53:14 AM
-76,88:79:7e:24:e7:76,11:53:14 AM
-77,88:79:7e:24:e7:76,11:53:14 AM
-78,88:79:7e:24:e7:76,11:53:14 AM
-78,88:79:7e:24:e7:76,11:53:14 AM
-78,88:79:7e:24:e7:76,11:53:14 AM
-90,38:2d:d1:7a:f4:6f,11:53:14 AM
-88,38:2d:d1:7a:f4:6f,11:53:14 AM
-78,a4:70:d6:9d:80:79,11:53:14 AM
-78,a4:70:d6:9d:80:79,11:53:14 AM
-89,38:2d:d1:7a:f4:6f,11:53:14 AM
-89,f8:e0:79:1f:2a:4f,11:53:14 AM
-87,b8:5a:73:a4:38:24,11:53:14 AM
-88,f8:e0:79:1f:2a:4f,11:53:14 AM
-84,f8:e0:79:1f:2a:4f,11:53:14 AM
-86,b8:5a:73:a4:38:24,11:53:14 AM
-83,f8:e0:79:1f:2a:4f,11:53:14 AM
-86,b8:5a:73:a4:38:24,11:53:14 AM
-85,f8:e0:79:1f:2a:4f,11:53:14 AM
-87,88:79:7e:6d:d9:ae,11:53:14 AM
-76,30:cb:f8:27:89:85,11:53:14 AM
-76,30:cb:f8:27:89:85,11:53:14 AM
-87,88:79:7e:6d:d9:ae,11:53:14 AM
-87,88:79:7e:6d:d9:ae,11:53:14 AM
-89,88:79:7e:6d:d9:ae,11:53:14 AM
-89,f4:f5:24:58:d0:1a,11:53:14 AM
-89,f4:f5:24:58:d0:1a,11:53:14 AM
-87,04:1b:6d:a9:d2:f5,11:53:15 AM
-78,88:79:7e:62:7f:0b,11:53:15 AM
-79,88:79:7e:62:7f:0b,11:53:15 AM
-87,04:1b:6d:a9:d2:f5,11:53:15 AM
-79,88:79:7e:62:7f:0b,11:53:15 AM
-78,88:79:7e:62:7f:0b,11:53:15 AM
-78,88:79:7e:62:7f:0b,11:53:15 AM
-79,88:79:7e:62:7f:0b,11:53:15 AM
-80,88:79:7e:62:7f:0b,11:53:15 AM
-81,88:79:7e:62:7f:0b,11:53:15 AM
-75,30:cb:f8:27:89:85,11:53:15 AM
-80,88:79:7e:62:7f:0b,11:53:15 AM
-76,30:cb:f8:27:89:85,11:53:15 AM
-81,88:79:7e:62:7f:0b,11:53:15 AM
-80,88:79:7e:62:7f:0b,11:53:15 AM
-77,30:cb:f8:27:89:85,11:53:15 AM
-73,30:cb:f8:27:89:85,11:53:15 AM
-78,30:cb:f8:27:89:85,11:53:15 AM
-78,30:cb:f8:27:89:85,11:53:15 AM
-94,22:e8:e5:0c:5f:fa,11:53:15 AM
-90,22:e8:e5:0c:5f:fa,11:53:15 AM
-90,22:e8:e5:0c:5f:fa,11:53:15 AM
-89,22:e8:e5:0c:5f:fa,11:53:15 AM
-87,54:e6:fc:8a:a0:7f,11:53:15 AM
-86,88:79:7e:92:bc:32,11:53:15 AM
-85,88:79:7e:92:bc:32,11:53:15 AM
-85,88:79:7e:92:bc:32,11:53:15 AM
-85,88:79:7e:92:bc:32,11:53:15 AM
-84,88:79:7e:92:bc:32,11:53:15 AM
-85,88:79:7e:92:bc:32,11:53:15 AM
-85,88:79:7e:92:bc:32,11:53:16 AM
-95,08:8c:2c:f9:91:c6,11:53:16 AM
-93,48:49:c7:d2:7a:a6,11:53:16 AM
-93,08:8c:2c:b3:79:8b,11:53:16 AM
-80,88:79:7e:c6:e6:d1,11:53:16 AM
-81,88:79:7e:b1:d1:85,11:53:16 AM
-79,88:79:7e:b1:d1:85,11:53:16 AM
-71,dc:35:f1:16:e0:23,11:53:17 AM
-65,dc:35:f1:16:e0:23,11:53:17 AM
-65,dc:35:f1:16:e0:23,11:53:17 AM
-74,d8:0f:99:a8:1d:b1,11:53:17 AM
-74,d8:0f:99:a8:1d:b1,11:53:17 AM
-86,14:1a:a3:2f:f0:f2,11:53:18 AM
-69,b0:e2:35:9e:86:26,11:53:18 AM
-70,b0:e2:35:9e:86:26,11:53:18 AM
-79,88:79:7e:62:7f:0b,11:53:19 AM
-81,88:79:7e:62:7f:0b,11:53:19 AM
-82,88:79:7e:62:7f:0b,11:53:19 AM
-83,88:79:7e:62:7f:0b,11:53:19 AM
-88,44:80:eb:3e:40:b1,11:53:20 AM
-77,44:80:eb:3e:40:b1,11:53:20 AM
-81,80:5a:04:fa:e3:28,11:53:20 AM
-81,80:5a:04:fa:e3:28,11:53:20 AM
-90,9c:99:a0:d1:a5:43,11:53:20 AM
-93,80:58:f8:af:d1:2a,11:53:20 AM
-79,80:5a:04:fa:e3:28,11:53:20 AM
-79,80:5a:04:fa:e3:28,11:53:20 AM
-85,f8:f1:b6:a5:27:9d,11:53:20 AM
-83,f8:f1:b6:a5:27:9d,11:53:20 AM
-90,f8:f1:b6:a5:27:9d,11:53:20 AM
-95,38:9a:f6:1b:f3:cd,11:53:20 AM
-65,98:39:8e:7f:8a:57,11:53:21 AM
-65,98:39:8e:7f:8a:57,11:53:21 AM
-65,98:39:8e:7f:8a:57,11:53:21 AM
-63,98:39:8e:7f:8a:57,11:53:21 AM
-79,ae:3a:66:df:3f:39,11:53:21 AM
-76,ae:3a:66:df:3f:39,11:53:21 AM
-73,ae:3a:66:df:3f:39,11:53:21 AM
-81,ae:3a:66:df:3f:39,11:53:21 AM
-64,98:39:8e:7f:8a:57,11:53:21 AM
-65,98:39:8e:7f:8a:57,11:53:21 AM
-75,98:39:8e:7f:8a:57,11:53:21 AM
-77,98:39:8e:7f:8a:57,11:53:21 AM
-92,80:c5:e6:77:fd:c4,11:53:22 AM
-63,28:83:35:65:f2:bb,11:53:22 AM
-86,80:65:6d:69:58:b7,11:53:22 AM
-64,28:83:35:65:f2:bb,11:53:22 AM
-62,28:83:35:65:f2:bb,11:53:22 AM
-64,28:83:35:65:f2:bb,11:53:22 AM
-61,28:83:35:65:f2:bb,11:53:22 AM
-61,28:83:35:65:f2:bb,11:53:22 AM
-84,44:80:eb:fd:1f:1b,11:53:22 AM
-84,44:80:eb:fd:1f:1b,11:53:22 AM
-84,44:80:eb:fd:1f:1b,11:53:22 AM
-81,88:79:7e:cf:e7:9d,11:53:22 AM
-77,88:79:7e:cf:e7:9d,11:53:22 AM
-76,88:79:7e:cf:e7:9d,11:53:22 AM
-78,88:79:7e:cf:e7:9d,11:53:22 AM
-78,88:79:7e:cf:e7:9d,11:53:22 AM
-78,88:79:7e:cf:e7:9d,11:53:22 AM
-92,c6:59:d0:87:b9:b5,11:53:23 AM
-88,f8:f1:b6:a5:27:9d,11:53:23 AM
-89,f8:f1:b6:a5:27:9d,11:53:23 AM
-88,f8:f1:b6:a5:27:9d,11:53:23 AM
-82,28:83:35:a6:a7:0b,11:53:23 AM
-84,28:83:35:a6:a7:0b,11:53:23 AM
-93,90:3c:92:61:fe:85,11:53:23 AM
-78,88:79:7e:cf:e7:9d,11:53:23 AM
-76,88:79:7e:cf:e7:9d,11:53:23 AM
-81,80:c5:e6:77:fd:c4,11:53:23 AM
-76,88:79:7e:cf:e7:9d,11:53:23 AM
-76,88:79:7e:cf:e7:9d,11:53:23 AM
-76,88:79:7e:cf:e7:9d,11:53:23 AM
-85,80:c5:e6:77:fd:c4,11:53:23 AM
-86,80:c5:e6:77:fd:c4,11:53:23 AM
-86,e0:98:61:58:23:fa,11:53:23 AM
-88,e0:98:61:58:23:fa,11:53:23 AM
-87,e0:98:61:58:23:fa,11:53:23 AM
-90,88:79:7e:62:7f:0b,11:53:23 AM
-86,88:79:7e:62:7f:0b,11:53:23 AM
-85,88:79:7e:62:7f:0b,11:53:23 AM
-85,88:79:7e:62:7f:0b,11:53:23 AM
-86,88:79:7e:62:7f:0b,11:53:23 AM
-85,88:79:7e:62:7f:0b,11:53:23 AM
-84,88:79:7e:62:7f:0b,11:53:23 AM
-83,88:79:7e:62:7f:0b,11:53:23 AM
-86,88:79:7e:62:7f:0b,11:53:23 AM
-78,88:79:7e:cf:e7:9d,11:53:24 AM
-79,88:79:7e:cf:e7:9d,11:53:24 AM
-88,48:49:c7:1d:b0:b8,11:53:24 AM
-82,cc:61:e5:2b:c1:ac,11:53:24 AM
-85,80:c5:e6:0c:86:d4,11:53:24 AM
-82,cc:61:e5:2b:c1:ac,11:53:24 AM
-85,cc:61:e5:2b:c1:ac,11:53:24 AM
-83,80:c5:e6:0c:86:d4,11:53:24 AM
-82,cc:61:e5:2b:c1:ac,11:53:24 AM
-83,cc:61:e5:2b:c1:ac,11:53:24 AM
-86,80:c5:e6:0c:86:d4,11:53:24 AM
-81,80:c5:e6:0c:86:d4,11:53:24 AM
-94,08:8c:2c:b3:79:8b,11:53:24 AM
-95,08:8c:2c:b3:79:8b,11:53:24 AM
-85,80:c5:e6:0c:86:d4,11:53:24 AM
-84,1c:56:fe:00:ce:dd,11:53:24 AM
-84,1c:56:fe:00:ce:dd,11:53:24 AM
-83,1c:56:fe:00:ce:dd,11:53:24 AM
-83,1c:56:fe:00:ce:dd,11:53:24 AM
-83,1c:56:fe:00:ce:dd,11:53:24 AM
-85,1c:56:fe:00:ce:dd,11:53:24 AM
-85,1c:56:fe:00:ce:dd,11:53:24 AM
-85,1c:56:fe:00:ce:dd,11:53:24 AM
-86,1c:56:fe:00:ce:dd,11:53:24 AM
-84,1c:56:fe:00:ce:dd,11:53:24 AM
-90,00:61:71:3b:36:b7,11:53:24 AM
-86,88:79:7e:5a:1f:0a,11:53:25 AM
-87,d0:59:e4:47:e3:55,11:53:25 AM
-87,d0:59:e4:47:e3:55,11:53:25 AM
-85,d0:59:e4:47:e3:55,11:53:25 AM
-85,d0:59:e4:47:e3:55,11:53:25 AM
-88,d0:59:e4:47:e3:55,11:53:25 AM
-88,d0:59:e4:47:e3:55,11:53:25 AM
-87,d0:59:e4:47:e3:55,11:53:25 AM
-87,d0:59:e4:47:e3:55,11:53:25 AM
