Checkpoint,MAC,Timestamp
-87,40:78:6a:17:bb:78,11:58:23 AM
-88,40:78:6a:17:bb:78,11:58:23 AM
-88,40:78:6a:17:bb:78,11:58:23 AM
-92,40:78:6a:17:bb:78,11:58:23 AM
-95,40:78:6a:17:bb:78,11:58:23 AM
-93,40:78:6a:17:bb:78,11:58:23 AM
-89,40:78:6a:17:bb:78,11:58:23 AM
-92,40:78:6a:17:bb:78,11:58:23 AM
-88,40:78:6a:17:bb:78,11:58:23 AM
-90,40:78:6a:17:bb:78,11:58:23 AM
-92,40:78:6a:17:bb:78,11:58:23 AM
-93,88:79:7e:62:7f:0b,11:58:23 AM
-94,88:79:7e:62:7f:0b,11:58:23 AM
-91,88:79:7e:62:7f:0b,11:58:23 AM
-90,48:49:c7:d2:7a:a6,11:58:24 AM
-86,e4:90:7e:53:7e:a5,11:58:25 AM
-89,e4:90:7e:53:7e:a5,11:58:25 AM
-88,e4:90:7e:53:7e:a5,11:58:25 AM
-95,e8:91:20:2d:64:d7,11:58:25 AM
-93,e4:90:7e:53:7e:a5,11:58:25 AM
-68,04:1b:6d:ae:79:7a,11:58:26 AM
-85,f4:f5:24:bf:9f:f9,11:58:26 AM
-81,f4:f5:24:bf:9f:f9,11:58:26 AM
-80,f4:f5:24:bf:9f:f9,11:58:26 AM
-82,f4:f5:24:bf:9f:f9,11:58:26 AM
-63,04:1b:6d:ae:79:7a,11:58:26 AM
-81,f4:f5:24:bf:9f:f9,11:58:26 AM
-63,04:1b:6d:ae:79:7a,11:58:26 AM
-80,f4:f5:24:bf:9f:f9,11:58:26 AM
-80,f4:f5:24:bf:9f:f9,11:58:26 AM
-80,f4:f5:24:bf:9f:f9,11:58:26 AM
-80,f4:f5:24:bf:9f:f9,11:58:26 AM
-63,04:1b:6d:ae:79:7a,11:58:26 AM
-62,04:1b:6d:ae:79:7a,11:58:26 AM
-67,04:1b:6d:ae:79:7a,11:58:26 AM
-67,04:1b:6d:ae:79:7a,11:58:26 AM
-75,04:1b:6d:ae:79:7a,11:58:26 AM
-88,88:79:7e:62:7f:0b,11:58:27 AM
-89,88:79:7e:62:7f:0b,11:58:27 AM
-94,20:62:74:f5:fe:d8,11:58:27 AM
-90,50:92:b9:17:2d:d0,11:58:27 AM
-90,50:92:b9:17:2d:d0,11:58:27 AM
-90,f4:0e:22:96:0d:5a,11:58:28 AM
-89,f4:0e:22:96:0d:5a,11:58:28 AM
-87,80:6c:1b:fb:f0:80,11:58:28 AM
-89,80:6c:1b:fb:f0:80,11:58:28 AM
-89,80:6c:1b:fb:f0:80,11:58:28 AM
-90,80:6c:1b:fb:f0:80,11:58:28 AM
-93,f4:0e:22:96:0d:5a,11:58:28 AM
-87,80:6c:1b:fb:f0:80,11:58:28 AM
-89,80:6c:1b:fb:f0:80,11:58:28 AM
-86,88:79:7e:11:9f:53,11:58:28 AM
-88,88:79:7e:22:e7:9b,11:58:28 AM
-83,38:d5:47:2a:2f:78,11:58:28 AM
-93,20:62:74:f5:fe:d8,11:58:28 AM
-77,80:6c:1b:fb:f0:80,11:58:28 AM
-77,80:6c:1b:fb:f0:80,11:58:28 AM
-77,80:6c:1b:fb:f0:80,11:58:28 AM
-73,80:5a:04:f6:64:65,11:58:28 AM
-77,80:6c:1b:fb:f0:80,11:58:28 AM
-72,80:5a:04:f6:64:65,11:58:28 AM
-78,80:6c:1b:fb:f0:80,11:58:28 AM
-78,80:5a:04:f6:64:65,11:58:28 AM
-78,80:6c:1b:fb:f0:80,11:58:28 AM
-77,80:5a:04:f6:64:65,11:58:28 AM
-84,80:6c:1b:fb:f0:80,11:58:28 AM
-74,80:5a:04:f6:64:65,11:58:28 AM
-92,20:62:74:f5:fe:d8,11:58:29 AM
-92,da:a1:19:0d:1a:bb,11:58:29 AM
-82,80:5a:04:fa:e3:28,11:58:29 AM
-81,80:5a:04:fa:e3:28,11:58:29 AM
-80,80:5a:04:fa:e3:28,11:58:29 AM
-93,f4:0e:22:96:0d:5a,11:58:29 AM
-82,b8:1d:aa:de:90:19,11:58:30 AM
-77,b8:1d:aa:de:90:19,11:58:30 AM
-82,b8:1d:aa:de:90:19,11:58:30 AM
-82,b8:1d:aa:de:90:19,11:58:31 AM
-83,1c:56:fe:5e:0f:62,11:58:31 AM
-81,1c:56:fe:5e:0f:62,11:58:31 AM
-81,1c:56:fe:5e:0f:62,11:58:31 AM
-83,1c:56:fe:5e:0f:62,11:58:31 AM
-82,1c:56:fe:5e:0f:62,11:58:31 AM
-71,00:16:98:49:06:6f,11:58:31 AM
-70,00:16:98:49:06:6f,11:58:31 AM
-70,00:16:98:49:06:6f,11:58:31 AM
-71,00:16:98:49:06:6f,11:58:31 AM
-71,00:16:98:49:06:6f,11:58:31 AM
-81,00:16:98:49:06:6f,11:58:31 AM
-87,e4:90:7e:53:7e:a5,11:58:31 AM
-91,e4:90:7e:53:7e:a5,11:58:31 AM
-91,e4:90:7e:53:7e:a5,11:58:31 AM
-91,e4:90:7e:53:7e:a5,11:58:31 AM
-91,e4:90:7e:53:7e:a5,11:58:31 AM
-92,f0:d7:aa:1f:e7:c4,11:58:31 AM
-91,f0:d7:aa:1f:e7:c4,11:58:31 AM
-82,b8:1d:aa:de:90:19,11:58:31 AM
-82,b8:1d:aa:de:90:19,11:58:31 AM
-81,b8:1d:aa:de:90:19,11:58:32 AM
-82,b8:1d:aa:de:90:19,11:58:32 AM
-87,f4:f5:24:86:93:7e,11:58:32 AM
-89,e0:9d:31:6a:57:ec,11:58:32 AM
-87,e0:9d:31:6a:57:ec,11:58:32 AM
-89,f4:f5:24:9b:a8:93,11:58:32 AM
-60,80:5a:04:f9:90:7b,11:58:32 AM
-61,80:5a:04:f9:90:7b,11:58:32 AM
-90,e0:9d:31:6a:57:ec,11:58:32 AM
-88,f4:f5:24:9b:a8:93,11:58:32 AM
-59,80:5a:04:f9:90:7b,11:58:32 AM
-59,80:5a:04:f9:90:7b,11:58:32 AM
-61,80:5a:04:f9:90:7b,11:58:32 AM
-60,80:5a:04:f9:90:7b,11:58:32 AM
-90,e4:90:7e:53:7e:a5,11:58:32 AM
-61,80:5a:04:f9:90:7b,11:58:32 AM
-61,80:5a:04:f9:90:7b,11:58:32 AM
-89,e4:90:7e:53:7e:a5,11:58:32 AM
-69,80:5a:04:f9:90:7b,11:58:32 AM
-95,f0:d7:aa:1f:e7:c4,11:58:32 AM
-69,50:92:b9:00:8a:be,11:58:32 AM
-94,80:5a:04:f6:64:65,11:58:32 AM
-70,50:92:b9:00:8a:be,11:58:32 AM
-87,80:5a:04:f6:64:65,11:58:32 AM
-63,50:92:b9:00:8a:be,11:58:32 AM
-64,50:92:b9:00:8a:be,11:58:32 AM
-71,00:16:98:49:06:6f,11:58:32 AM
-73,00:16:98:49:06:6f,11:58:32 AM
-87,80:5a:04:f6:64:65,11:58:32 AM
-84,80:5a:04:f6:64:65,11:58:32 AM
-73,00:16:98:49:06:6f,11:58:32 AM
-73,00:16:98:49:06:6f,11:58:32 AM
-85,80:5a:04:f6:64:65,11:58:32 AM
-73,50:92:b9:00:8a:be,11:58:32 AM
-72,50:92:b9:00:8a:be,11:58:32 AM
-71,28:56:5a:ff:5f:63,11:58:33 AM
-71,28:56:5a:ff:5f:63,11:58:33 AM
-90,80:c5:e6:0c:86:d4,11:58:33 AM
-95,84:10:0d:d0:42:7e,11:58:34 AM
-90,20:62:74:f5:fe:d8,11:58:34 AM
-55,28:56:5a:ff:5f:63,11:58:34 AM
-90,80:c5:e6:0c:86:d4,11:58:34 AM
-90,a8:96:75:72:ac:60,11:58:34 AM
-98,f8:f1:b6:a5:27:9d,11:58:35 AM
-94,f8:f1:b6:a5:27:9d,11:58:35 AM
-92,40:78:6a:d9:ee:60,11:58:35 AM
-91,40:78:6a:d9:ee:60,11:58:35 AM
-91,40:78:6a:d9:ee:60,11:58:35 AM
-27,28:56:5a:ff:5f:63,11:58:35 AM
-91,40:78:6a:d9:ee:60,11:58:35 AM
-23,28:56:5a:ff:5f:63,11:58:35 AM
-22,28:56:5a:ff:5f:63,11:58:35 AM
-94,28:be:03:fc:bc:48,11:58:35 AM
-89,04:1b:6d:a9:d2:f5,11:58:35 AM
-89,04:1b:6d:a9:d2:f5,11:58:35 AM
-84,ae:da:77:f8:c6:73,11:58:36 AM
-81,ae:da:77:f8:c6:73,11:58:36 AM
-84,cc:61:e5:2b:c1:ac,11:58:36 AM
-84,cc:61:e5:2b:c1:ac,11:58:36 AM
-95,48:49:c7:d2:7a:a6,11:58:36 AM
-75,ae:da:77:f8:c6:73,11:58:36 AM
-94,48:49:c7:d2:7a:a6,11:58:36 AM
-85,cc:61:e5:2b:c1:ac,11:58:36 AM
-85,cc:61:e5:2b:c1:ac,11:58:36 AM
-91,88:79:7e:62:7f:0b,11:58:36 AM
-91,88:79:7e:62:7f:0b,11:58:36 AM
-91,88:79:7e:62:7f:0b,11:58:36 AM
-90,c0:11:73:c3:1d:e2,11:58:36 AM
-89,c0:11:73:c3:1d:e2,11:58:36 AM
-89,e8:91:20:db:9e:7a,11:58:36 AM
-89,e8:91:20:db:9e:7a,11:58:36 AM
-96,f8:cf:c5:71:1c:b8,11:58:36 AM
-95,f8:cf:c5:71:1c:b8,11:58:36 AM
-93,10:d3:8a:7f:ac:e0,11:58:37 AM
-86,2c:56:dc:ef:36:98,11:58:38 AM
-83,2c:56:dc:ef:36:98,11:58:38 AM
-85,2c:56:dc:ef:36:98,11:58:38 AM
-92,68:c4:4d:80:ce:8c,11:58:39 AM
-90,68:c4:4d:80:ce:8c,11:58:39 AM
-82,20:62:74:f5:fe:d8,11:58:39 AM
-91,5c:51:88:ec:04:e3,11:58:39 AM
-74,a8:96:75:d8:c1:75,11:58:39 AM
-90,5c:51:88:ec:04:e3,11:58:39 AM
-72,a8:96:75:8a:e1:cc,11:58:39 AM
-85,20:62:74:f5:fe:d8,11:58:39 AM
-72,a8:96:75:c5:1c:d0,11:58:39 AM
-75,48:49:c7:0d:e5:ee,11:58:39 AM
-89,40:78:6a:17:bb:78,11:58:39 AM
